iteration;agentId;positionBefore;positionAfter;personalBest;personalBestFitness;globalBest;globalBestFitness;popAvgFitness;popStdDev;distToOptimum
55;14;13.06645348721556 16.11821395280656;13.06645348721556 16.11821395280656;12.98912377190575 16.03679260851320;18.95880385204291;-1.980118694115502 2.882925785647348;8.142823342037381;19.24457566292687;3.209177818650157;20.74919342437233
55;15;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;16.44596710011549;-1.980118694115502 2.882925785647348;8.142823342037381;19.24457566292687;3.209177818650157;12.18201322376776
55;16;-13.91554244675716 15.73089588256657;-13.91554244675716 15.73089588256657;-14.02205527158201 15.86909976695235;19.41159926478535;-1.980118694115502 2.882925785647348;8.142823342037381;19.24457566292687;3.209177818650157;21.00246192368052
55;17;-19.99361480221266 19.96121433129253;-19.99361480221266 19.96121433129253;-19.99361480221266 19.96121433129253;19.67297083299347;-1.980118694115502 2.882925785647348;8.142823342037381;19.24457566292687;3.209177818650157;28.25233991086500
55;18;-5.022300648091804 -8.978104728721492;-5.022300648091804 -8.978104728721492;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.980118694115502 2.882925785647348;8.142823342037381;19.24457566292687;3.209177818650157;10.28736449824320
55;19;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;21.79260010912058;-1.980118694115502 2.882925785647348;8.142823342037381;19.24457566292687;3.209177818650157;37.78049789776446
56;0;-15.61045744352631 -10.35781783996828;-15.61045744352631 -10.35781783996828;-16.06216491430313 -10.47100744316342;20.41861327927781;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;18.73421394139907
56;1;4.289883182740236 20.00149191741699;4.289883182740236 20.00149191741699;4.058386101385703 20.96663532214607;19.14171099827978;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;20.45636274228766
56;2;-29.98214325899238 8.327981521014780;-29.98214325899238 8.327981521014780;-29.98214325899238 8.327981521014780;21.17394452959714;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;31.11726515324099
56;3;15.46519933502183 2.127038480150204;15.46519933502183 2.127038480150204;15.19680995838062 2.142801177746482;18.82622567335569;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;15.61078739743769
56;4;-1.585480103023380 2.346228821244354;-1.585480103023380 2.346228821244354;-1.980118694115502 2.882925785647348;8.142823342037381;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;2.831702109813230
56;5;25.46854379984481 -16.24873143295820;25.46854379984481 -16.24873143295820;25.79369816943991 -15.99650408246632;20.55696200071359;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;30.21039550328689
56;6;11.92408291140462 -8.629780825724215;11.92408291140462 -8.629780825724215;11.92408291140462 -8.629780825724215;19.11698609419309;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;14.71926867674101
56;7;22.39610158304748 -0.9100999211178026;22.25150008463422 -1.122117481608003;22.00311376135862 -2.036547148673992;19.15697147005296;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;22.27977566446770
56;8;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;21.87729940454194;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;44.12311404431917
56;9;-5.875571806895084 -4.884496414656606;-5.875571806895084 -4.884496414656606;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;7.640723086382178
56;10;24.05763163296817 24.43879137020287;24.05763163296817 24.43879137020287;24.11422770470350 24.25727067591554;21.13519105104544;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;34.29320870702964
56;11;22.42540925977500 9.644569376366574;22.42540925977500 9.644569376366574;22.80539325336843 9.124189434371658;20.40630493096825;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;24.41140509933728
56;12;-8.955138712007697 14.32889498943528;-8.955138712007697 14.32889498943528;-9.921153280840795 14.06082322429180;18.49497479378925;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;16.89709267801898
56;13;-28.69651750410511 4.086034521396603;-28.69651750410511 4.086034521396603;-28.69651750410511 4.086034521396603;21.08466507978184;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;28.98595858296661
56;14;13.06645348721556 16.11821395280656;13.06645348721556 16.11821395280656;12.98912377190575 16.03679260851320;18.95880385204291;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;20.74919342437233
56;15;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;16.44596710011549;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;12.18201322376776
56;16;-13.91554244675716 15.73089588256657;-13.91554244675716 15.73089588256657;-14.02205527158201 15.86909976695235;19.41159926478535;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;21.00246192368052
56;17;-19.99361480221266 19.96121433129253;-19.99361480221266 19.96121433129253;-19.99361480221266 19.96121433129253;19.67297083299347;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;28.25233991086500
56;18;-5.022300648091804 -8.978104728721492;-5.022300648091804 -8.978104728721492;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;10.28736449824320
56;19;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;21.79260010912058;-1.980118694115502 2.882925785647348;8.142823342037381;19.22371790261836;3.200000915896440;37.78049789776446
57;0;-15.61045744352631 -10.35781783996828;-15.61045744352631 -10.35781783996828;-16.06216491430313 -10.47100744316342;20.41861327927781;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;18.73421394139907
57;1;4.289883182740236 20.00149191741699;4.289883182740236 20.00149191741699;4.058386101385703 20.96663532214607;19.14171099827978;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;20.45636274228766
57;2;-29.98214325899238 8.327981521014780;-29.98214325899238 8.327981521014780;-29.98214325899238 8.327981521014780;21.17394452959714;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;31.11726515324099
57;3;15.46519933502183 2.127038480150204;15.46519933502183 2.127038480150204;15.19680995838062 2.142801177746482;18.82622567335569;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;15.61078739743769
57;4;-1.585480103023380 2.346228821244354;-1.585480103023380 2.346228821244354;-1.980118694115502 2.882925785647348;8.142823342037381;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;2.831702109813230
57;5;25.46854379984481 -16.24873143295820;25.46854379984481 -16.24873143295820;25.79369816943991 -15.99650408246632;20.55696200071359;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;30.21039550328689
57;6;11.92408291140462 -8.629780825724215;11.92408291140462 -8.629780825724215;11.92408291140462 -8.629780825724215;19.11698609419309;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;14.71926867674101
57;7;22.25150008463422 -1.122117481608003;22.25150008463422 -1.122117481608003;22.00311376135862 -2.036547148673992;19.15697147005296;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;22.27977566446770
57;8;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;21.87729940454194;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;44.12311404431917
57;9;-5.875571806895084 -4.884496414656606;-5.875571806895084 -4.884496414656606;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;7.640723086382178
57;10;24.05763163296817 24.43879137020287;24.05763163296817 24.43879137020287;24.11422770470350 24.25727067591554;21.13519105104544;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;34.29320870702964
57;11;22.42540925977500 9.644569376366574;22.42540925977500 9.644569376366574;22.80539325336843 9.124189434371658;20.40630493096825;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;24.41140509933728
57;12;-8.955138712007697 14.32889498943528;-8.955138712007697 14.32889498943528;-9.921153280840795 14.06082322429180;18.49497479378925;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;16.89709267801898
57;13;-28.69651750410511 4.086034521396603;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;20.32447830536276;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;29.43092372446548
57;14;13.06645348721556 16.11821395280656;13.06645348721556 16.11821395280656;12.98912377190575 16.03679260851320;18.95880385204291;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;20.74919342437233
57;15;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;16.44596710011549;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;12.18201322376776
57;16;-13.91554244675716 15.73089588256657;-13.91554244675716 15.73089588256657;-14.02205527158201 15.86909976695235;19.41159926478535;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;21.00246192368052
57;17;-19.99361480221266 19.96121433129253;-19.99361480221266 19.96121433129253;-19.99361480221266 19.96121433129253;19.67297083299347;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;28.25233991086500
57;18;-5.022300648091804 -8.978104728721492;-5.022300648091804 -8.978104728721492;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;10.28736449824320
57;19;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;21.79260010912058;-1.980118694115502 2.882925785647348;8.142823342037381;19.18570856389740;3.182135855885306;37.78049789776446
58;0;-15.61045744352631 -10.35781783996828;-15.61045744352631 -10.35781783996828;-16.06216491430313 -10.47100744316342;20.41861327927781;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;18.73421394139907
58;1;4.289883182740236 20.00149191741699;4.289883182740236 20.00149191741699;4.058386101385703 20.96663532214607;19.14171099827978;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;20.45636274228766
58;2;-29.98214325899238 8.327981521014780;-29.98214325899238 8.327981521014780;-29.98214325899238 8.327981521014780;21.17394452959714;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;31.11726515324099
58;3;15.46519933502183 2.127038480150204;15.46519933502183 2.127038480150204;15.19680995838062 2.142801177746482;18.82622567335569;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;15.61078739743769
58;4;-1.585480103023380 2.346228821244354;-1.585480103023380 2.346228821244354;-1.980118694115502 2.882925785647348;8.142823342037381;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;2.831702109813230
58;5;25.46854379984481 -16.24873143295820;25.52946621784137 -15.59120167018655;25.79369816943991 -15.99650408246632;20.55696200071359;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;29.91386325582725
58;6;11.92408291140462 -8.629780825724215;11.92408291140462 -8.629780825724215;11.92408291140462 -8.629780825724215;19.11698609419309;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;14.71926867674101
58;7;22.25150008463422 -1.122117481608003;22.25150008463422 -1.122117481608003;22.00311376135862 -2.036547148673992;19.15697147005296;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;22.27977566446770
58;8;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;21.87729940454194;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;44.12311404431917
58;9;-5.875571806895084 -4.884496414656606;-5.875571806895084 -4.884496414656606;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;7.640723086382178
58;10;24.05763163296817 24.43879137020287;24.05763163296817 24.43879137020287;24.11422770470350 24.25727067591554;21.13519105104544;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;34.29320870702964
58;11;22.42540925977500 9.644569376366574;22.51249229483063 9.374883354432127;22.80539325336843 9.124189434371658;20.40630493096825;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;24.38648698017033
58;12;-8.955138712007697 14.32889498943528;-8.955138712007697 14.32889498943528;-9.921153280840795 14.06082322429180;18.49497479378925;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;16.89709267801898
58;13;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;20.32447830536276;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;29.43092372446548
58;14;13.06645348721556 16.11821395280656;13.06645348721556 16.11821395280656;12.98912377190575 16.03679260851320;18.95880385204291;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;20.74919342437233
58;15;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;16.44596710011549;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;12.18201322376776
58;16;-13.91554244675716 15.73089588256657;-13.91554244675716 15.73089588256657;-14.02205527158201 15.86909976695235;19.41159926478535;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;21.00246192368052
58;17;-19.99361480221266 19.96121433129253;-19.99361480221266 19.96121433129253;-19.99361480221266 19.96121433129253;19.67297083299347;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;28.25233991086500
58;18;-5.022300648091804 -8.978104728721492;-5.022300648091804 -8.978104728721492;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;10.28736449824320
58;19;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;21.79260010912058;-1.980118694115502 2.882925785647348;8.142823342037381;19.19785050190651;3.192358009390280;37.78049789776446
59;0;-15.61045744352631 -10.35781783996828;-15.61045744352631 -10.35781783996828;-16.06216491430313 -10.47100744316342;20.41861327927781;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;18.73421394139907
59;1;4.289883182740236 20.00149191741699;4.289883182740236 20.00149191741699;4.058386101385703 20.96663532214607;19.14171099827978;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;20.45636274228766
59;2;-29.98214325899238 8.327981521014780;-29.98214325899238 8.327981521014780;-29.98214325899238 8.327981521014780;21.17394452959714;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;31.11726515324099
59;3;15.46519933502183 2.127038480150204;15.46519933502183 2.127038480150204;15.19680995838062 2.142801177746482;18.82622567335569;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;15.61078739743769
59;4;-1.585480103023380 2.346228821244354;-1.585480103023380 2.346228821244354;-1.980118694115502 2.882925785647348;8.142823342037381;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;2.831702109813230
59;5;25.52946621784137 -15.59120167018655;25.52946621784137 -15.59120167018655;25.79369816943991 -15.99650408246632;20.55696200071359;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;29.91386325582725
59;6;11.92408291140462 -8.629780825724215;11.92408291140462 -8.629780825724215;11.92408291140462 -8.629780825724215;19.11698609419309;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;14.71926867674101
59;7;22.25150008463422 -1.122117481608003;22.25150008463422 -1.122117481608003;22.00311376135862 -2.036547148673992;19.15697147005296;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;22.27977566446770
59;8;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;21.87729940454194;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;44.12311404431917
59;9;-5.875571806895084 -4.884496414656606;-5.875571806895084 -4.884496414656606;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;7.640723086382178
59;10;24.05763163296817 24.43879137020287;24.05763163296817 24.43879137020287;24.11422770470350 24.25727067591554;21.13519105104544;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;34.29320870702964
59;11;22.51249229483063 9.374883354432127;22.51249229483063 9.374883354432127;22.80539325336843 9.124189434371658;20.40630493096825;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;24.38648698017033
59;12;-8.955138712007697 14.32889498943528;-8.955138712007697 14.32889498943528;-9.921153280840795 14.06082322429180;18.49497479378925;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;16.89709267801898
59;13;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;20.32447830536276;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;29.43092372446548
59;14;13.06645348721556 16.11821395280656;13.29690623154144 16.27989514812607;12.98912377190575 16.03679260851320;18.95880385204291;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;21.02005474218334
59;15;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;16.44596710011549;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;12.18201322376776
59;16;-13.91554244675716 15.73089588256657;-13.91554244675716 15.73089588256657;-14.02205527158201 15.86909976695235;19.41159926478535;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;21.00246192368052
59;17;-19.99361480221266 19.96121433129253;-19.99361480221266 19.96121433129253;-19.99361480221266 19.96121433129253;19.67297083299347;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;28.25233991086500
59;18;-5.022300648091804 -8.978104728721492;-5.022300648091804 -8.978104728721492;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;10.28736449824320
59;19;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;21.79260010912058;-1.980118694115502 2.882925785647348;8.142823342037381;19.27459573025313;3.214006547437604;37.78049789776446
60;0;-15.61045744352631 -10.35781783996828;-15.61045744352631 -10.35781783996828;-16.06216491430313 -10.47100744316342;20.41861327927781;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;18.73421394139907
60;1;4.289883182740236 20.00149191741699;4.289883182740236 20.00149191741699;4.058386101385703 20.96663532214607;19.14171099827978;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;20.45636274228766
60;2;-29.98214325899238 8.327981521014780;-29.98214325899238 8.327981521014780;-29.98214325899238 8.327981521014780;21.17394452959714;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;31.11726515324099
60;3;15.46519933502183 2.127038480150204;15.46519933502183 2.127038480150204;15.19680995838062 2.142801177746482;18.82622567335569;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;15.61078739743769
60;4;-1.585480103023380 2.346228821244354;-1.546766148155240 2.697393353076110;-1.980118694115502 2.882925785647348;8.142823342037381;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;3.109407727895809
60;5;25.52946621784137 -15.59120167018655;25.52946621784137 -15.59120167018655;25.79369816943991 -15.99650408246632;20.55696200071359;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;29.91386325582725
60;6;11.92408291140462 -8.629780825724215;11.92408291140462 -8.629780825724215;11.92408291140462 -8.629780825724215;19.11698609419309;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;14.71926867674101
60;7;22.25150008463422 -1.122117481608003;22.25150008463422 -1.122117481608003;22.00311376135862 -2.036547148673992;19.15697147005296;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;22.27977566446770
60;8;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;21.87729940454194;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;44.12311404431917
60;9;-5.875571806895084 -4.884496414656606;-5.875571806895084 -4.884496414656606;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;7.640723086382178
60;10;24.05763163296817 24.43879137020287;24.05763163296817 24.43879137020287;24.11422770470350 24.25727067591554;21.13519105104544;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;34.29320870702964
60;11;22.51249229483063 9.374883354432127;22.51249229483063 9.374883354432127;22.80539325336843 9.124189434371658;20.40630493096825;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;24.38648698017033
60;12;-8.955138712007697 14.32889498943528;-8.955138712007697 14.32889498943528;-9.921153280840795 14.06082322429180;18.49497479378925;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;16.89709267801898
60;13;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;20.32447830536276;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;29.43092372446548
60;14;13.29690623154144 16.27989514812607;13.29690623154144 16.27989514812607;12.98912377190575 16.03679260851320;18.95880385204291;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;21.02005474218334
60;15;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;16.44596710011549;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;12.18201322376776
60;16;-13.91554244675716 15.73089588256657;-13.91554244675716 15.73089588256657;-14.02205527158201 15.86909976695235;19.41159926478535;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;21.00246192368052
60;17;-19.99361480221266 19.96121433129253;-19.99361480221266 19.96121433129253;-19.99361480221266 19.96121433129253;19.67297083299347;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;28.25233991086500
60;18;-5.022300648091804 -8.978104728721492;-5.022300648091804 -8.978104728721492;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;10.28736449824320
60;19;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;23.78654682882071 -29.35244813236717;21.79260010912058;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;37.78049789776446
61;0;-15.61045744352631 -10.35781783996828;-15.61045744352631 -10.35781783996828;-16.06216491430313 -10.47100744316342;20.41861327927781;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;18.73421394139907
61;1;4.289883182740236 20.00149191741699;4.289883182740236 20.00149191741699;4.058386101385703 20.96663532214607;19.14171099827978;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;20.45636274228766
61;2;-29.98214325899238 8.327981521014780;-29.98214325899238 8.327981521014780;-29.98214325899238 8.327981521014780;21.17394452959714;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;31.11726515324099
61;3;15.46519933502183 2.127038480150204;15.46519933502183 2.127038480150204;15.19680995838062 2.142801177746482;18.82622567335569;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;15.61078739743769
61;4;-1.546766148155240 2.697393353076110;-1.546766148155240 2.697393353076110;-1.980118694115502 2.882925785647348;8.142823342037381;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;3.109407727895809
61;5;25.52946621784137 -15.59120167018655;25.52946621784137 -15.59120167018655;25.79369816943991 -15.99650408246632;20.55696200071359;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;29.91386325582725
61;6;11.92408291140462 -8.629780825724215;11.92408291140462 -8.629780825724215;11.92408291140462 -8.629780825724215;19.11698609419309;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;14.71926867674101
61;7;22.25150008463422 -1.122117481608003;22.25150008463422 -1.122117481608003;22.00311376135862 -2.036547148673992;19.15697147005296;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;22.27977566446770
61;8;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;30.55188809603301 -31.83443617743956;21.87729940454194;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;44.12311404431917
61;9;-5.875571806895084 -4.884496414656606;-5.875571806895084 -4.884496414656606;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;7.640723086382178
61;10;24.05763163296817 24.43879137020287;24.05763163296817 24.43879137020287;24.11422770470350 24.25727067591554;21.13519105104544;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;34.29320870702964
61;11;22.51249229483063 9.374883354432127;22.51249229483063 9.374883354432127;22.80539325336843 9.124189434371658;20.40630493096825;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;24.38648698017033
61;12;-8.955138712007697 14.32889498943528;-8.955138712007697 14.32889498943528;-9.921153280840795 14.06082322429180;18.49497479378925;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;16.89709267801898
61;13;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;-29.16439364416290 3.951887478612701;20.32447830536276;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;29.43092372446548
61;14;13.29690623154144 16.27989514812607;13.29690623154144 16.27989514812607;12.98912377190575 16.03679260851320;18.95880385204291;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;21.02005474218334
61;15;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;-9.983727979839646 -6.980445674068357;16.44596710011549;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;12.18201322376776
61;16;-13.91554244675716 15.73089588256657;-13.91554244675716 15.73089588256657;-14.02205527158201 15.86909976695235;19.41159926478535;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;21.00246192368052
61;17;-19.99361480221266 19.96121433129253;-19.99361480221266 19.96121433129253;-19.99361480221266 19.96121433129253;19.67297083299347;-1.980118694115502 2.882925785647348;8.142823342037381;19.29854529127324;3.136936216325385;28.25233991086500
